category_id,original_name,normalized_name,level_5,level_3,level_4,normalized_uom,price,remove_flag
14,CASHPRO ONLINE IMAGE RETRIEVAL ,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0,No
14,CASHPRO PER IMAGE ACCESS ,Online Image Retrieval,Image services,Banking,Treasury Services,per service,,No
14,CitiDirect Check Image Retrieval,Online Image Retrieval,Image services,Banking,Treasury Services,per service,1.5,No
14,IMAGE REQUESTED ,Online Image Retrieval,Image services,Banking,Treasury Services,per service,,No
14,PP IMAGE REQUESTED ,Online Image Retrieval,Image services,Banking,Treasury Services,per service,0,No
14,ONLINE INTRADAY BASE,Online Intraday Base,Account Services,Banking,Treasury Services,per service,64.25,No
14,ONLINE INTRADAY PER ACCOUNT,Online Intraday Per Account,Account Services,Banking,Treasury Services,per service,27.5,No
14,"Online Portal Account Tranfser Monthly Maintenance no charge, processing trancode for Account Transfer module. ",Online Portal Account Transfer Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,Online Portal ACH Monthly Maintenance,Online Portal ACH Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,Online Portal ACH Positive Pay Monthly,Online Portal ACH Positive Pay Monthly,Account Services,Banking,Treasury Services,per service,0,No
14,ONLINE PORTAL ACH SPECIAL REPORT,Online Portal ACH Special Report,ACH,Banking,Treasury Services,per service,3,No
14,ONLINE PORTAL  CHECK INQUIRIES RANGE,Online Portal Check Inquiry,Account Services,Banking,Treasury Services,per service,0.653846154,No
14,ONLINE PORTAL CHECK INQUIRY,Online Portal Check Inquiry,Account Services,Banking,Treasury Services,per service,0.661538462,No
14,Online Portal Check Management Monthly,Online Portal Check Management Monthly Management,Account Services,Banking,Treasury Services,per service,0,No
14,ONLINE PORTAL IMAGE VIEWED,Online Portal Image View,Image services,Banking,Treasury Services,per service,1.15,No
14,ORIG DATA TRANSMISSION,Orig Data Transmission,Account Services,Banking,Treasury Services,per service,18,No
14,OTC DEBIT BLOCK MONTHLY BASE,OTC Debit Block Monthly Base,Account Services,Banking,Treasury Services,per service,2.5,No
14,OTC DEBIT BLOCK MONTHLY BASE,OTC Debit Block Monthly Base,Account Services,Banking,Treasury Services,per service,10,No
14,OUTGOING RFT CEO/API      ,Outgoing RFT CEO/API,Wire Services,Banking,Treasury Services,per service,30,No
14,OUTPUT TRANSMISSION/ITEM,Outgoing Transmission - Per Item,Disbursement/Payment Services,Banking,Treasury Services,per service,0.027222222,No
14,OUTWARD GIRO CREDITS (ELECT),Outward GIRO Credits,ACH,Banking,Treasury Services,per service,0.1,No
14,OUTWARD GIRO CREDITS (ELECT),Outward GIRO Credits,ACH,Banking,Treasury Services,per service,0.1,No
14,OVERDRAFT CHARGE PAID ITEM,Overdraft Charge,Disbursement/Payment Services,Banking,Treasury Services,per service,35,No
14,OVERDRAFT HANDLING,Overdraft Charge,Disbursement/Payment Services,Banking,Treasury Services,per service,60,No
14,PAID ITEMS,Paid Item,Disbursement/Payment Services,Banking,Treasury Services,per service,0.194888889,No
14,Match Pay Paid Without Issuance Per Item,Paid Without Issuance Per Item,Account Reconciliation,Banking,Treasury Services,per service,5,No
14,REGULAR DEPOSITS/CREDITS,Paper Credit,Depository Services,Banking,Treasury Services,per service,1.75,No
14,PAPER DELIVERY PREP,Paper Delivery Prep,Lockbox,Banking,Treasury Services,per service,0.5,No
14,PAPER ITEM ADMIN FEE,Paper Item Admin Fee,Account Services,Banking,Treasury Services,per service,0.0105,No
14,PAPER ITEM ADMIN FEE,Paper Item Admin Fee,Account Services,Banking,Treasury Services,per service,0.0119,No
14,PAPER ITEM ADMIN FEE,Paper Item Admin Fee,Account Services,Banking,Treasury Services,per service,0.0127,No
14,ARP PART POSITIVE PAY ISSUE ITEM,Part Positive Pay Issue Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.1,No
14,PARTIAL RECON BASE FEE,Partial Recon Base Fee,Account Reconciliation,Banking,Treasury Services,per service,65,No
14,PARTIAL RECON BASE FEE  ,Partial Recon Base Fee,Account Reconciliation,Banking,Treasury Services,per service,65,No
14,PARTIAL  RECON  MAINT  PAPER,Partial Recon Maintenance Paper,Account Reconciliation,Banking,Treasury Services,per service,80,No
14,PAYEE ACCOUNT VALIDATION MONTHLY,Payee Account Validation Monthly,ACH,Banking,Treasury Services,per service,30,No
14,Payee Name Authentication Maintenance,Payee Name Authentication Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,PAYEE REVIEW MAINTENANCE,Payee Review Maintenance,Account Reconciliation,Banking,Treasury Services,per service,12,No
14,PAYEE REVIEW ITEMS,Payee Review Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.02,No
14,PDS PYMTS MAINTENANCE BY CLIENT,Payments/Disbursements Maintenance by Client,Account Services,Banking,Treasury Services,per service,1.25,No
14,PYMT DIST SERVICE MAINT FEE (PDS,Payments/Disbursements Maintenance by Client,Account Services,Banking,Treasury Services,per service,38,No
14,PDS REPORT FORMATTED FILES,PDS Report Formatted Files,Account Services,Banking,Treasury Services,per service,0.775,No
14,PER BAI ACCOUNT,Per BAI Account,Account Services,Banking,Treasury Services,per service,5.7,No
14,Per file charge for customer issue data imported.,Per File Charge For Customer Issue Data Imported,Account Services,Banking,Treasury Services,per service,3.35,No
14,Per item charge for customer issue data imported.,Per Item Charge For Customer Issue Data Imported,Account Services,Banking,Treasury Services,per service,0.03995,No
14,CHASE CONNECT PHOTOCOPY REQUST,PhotoCopy Request,Account Services,Banking,Treasury Services,per service,15,No
14,CPR/POSPAY/PAYEE  D/T  BANK/FILE,Positive Pay CPR/Payee D/T Bank/File,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,CPR/POSPAY/PAYEE D/T BANK/FILE,Positive Pay CPR/Payee D/T Bank/File,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,CPR/POSPAY/PAYEE  D/T   CLNT/FILE,Positive Pay CPR/Payee D/T client/File,Account Reconciliation,Banking,Treasury Services,per service,6.5,No
14,PAYEE POSITIVE PAY ISSUE MATCH ,Positive Pay Issue Match,Account Reconciliation,Banking,Treasury Services,per service,0.04,No
14,150030 FULL RECON W/ POS PAY MONTHLY MAINT,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,50,No
14,BASIC POSITIVE PAY,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,BASIC POSITIVE PAY,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,55,No
14,Match Pay Positive Pay Maintenance,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,25,No
14,PAYEE POSITIVE PAY MAINTENANCE ,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,10,No
14,PAYEE POSITIVE PAY MAINTENANCE ,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,,No
14,POSITIVE PAY MONTHLY MAINTENANCE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,12,No
14,TELLER POSITIVE PAY MAINTENANCE,Positive Pay Maintenance,Account Reconciliation,Banking,Treasury Services,per service,12,No
14,NO CHECK POS PAY PER ACCT,Positive Pay No Check Per Account,Account Reconciliation,Banking,Treasury Services,per service,8,No
14,NO CHECK POS PAY PER ACCT,Positive Pay No Check Per Account,Account Reconciliation,Banking,Treasury Services,per service,15,No
14,CPR POS  PAY PAYEE EXCEPTIONS,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,0.96153846,No
14,CPR POS  PAY PAYEE EXCEPTIONS,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,1.92307692,No
14,CPR POS  PAY PAYEE EXCEPTIONS,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,2.5,No
14,CPR POS  PAY PAYEE EXCEPTIONS,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,5,No
14,POSITIVE PAY EXCEPTION  CEO IMAGE,Positive Pay Payee Exception,Account Reconciliation,Banking,Treasury Services,per service,2,No
14,200120 RECON OR POS PAY TRUNCATED PER ITEM,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,200120 RECON OR POS PAY TRUNCATED PER ITEM,Positive Pay Payee Per Item,Account Reconciliation,Banking,Treasury Services,per service,0.06,No
14,CTRL/POS  PAY  WITH  RECON   ITEM,Positive Pay Recon Per Item,Account Reconciliation,Banking,Treasury Services,per service,0,No
14,150320 ARP POS PAY CHECK RETURN PER | TEM,Positive Pay Return,Account Reconciliation,Banking,Treasury Services,per service,2.5,No
14,150320 ARP POS PAY CHECK RETURN PER ITEM,Positive Pay Return,Account Reconciliation,Banking,Treasury Services,per service,2.5,No
14,ARP/POSITIVE PAY RETURNS,Positive Pay Return,Account Reconciliation,Banking,Treasury Services,per service,7,No
14,ONLINE PORTAL  POSITIVE PAY RETURN,Positive Pay Return,Account Reconciliation,Banking,Treasury Services,per service,7,No
14,Post No Checks Maintenance                                  ,Post No Checks Maintenance,Account Services,Banking,Treasury Services,per service,3,No
14,POST VERIFY CASH DEP IN WF BRANCH,Post Verify Cash Deposit,Cash Management Services,Banking,Treasury Services,per service,0.002,No
14,BOL  PREV  DAY  ACCT STANDARD,Previous Day Account,Account Services,Banking,Treasury Services,per service,0,No
14,ONLINE PRIOR DAY BASE,Previous Day Base,Account Services,Banking,Treasury Services,per service,41.75,No
14,ONLINE PRIOR DAY BASE,Previous Day Base,Account Services,Banking,Treasury Services,per service,55,No
14,BOL  PREV  DAY  ITEMS STANDARD,Previous Day Items,Account Services,Banking,Treasury Services,per service,0,No
14,ONLINE PRIOR DAY ACCOUNT,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,16.25,No
14,ONLINE PRIOR DAY ACCOUNT,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,23,No
14,PREVIOUS DAY ACCOUNT,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,16.93833077,No
14,TM/OLC PRIOR DAY SERV/MONTH,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,12,No
14,TM/OLC PRIOR DAY SERV/MONTH,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,20,No
14,TM/OLC PRIOR DAY/ACCOUNT,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,12,No
14,TM/OLC PRIOR DAY/ACCOUNT,Previous Day Per Account,Account Services,Banking,Treasury Services,per service,12.5,No
14,FILE PREVIOUS DAY PER ITEM,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.1,No
14,FILE PREVIOUS DAY PER ITEM,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.3,No
14,ONLINE PORTAL PREV DAY TRANS  2 YEAR,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.164615385,No
14,ONLINE PRIOR DAY DETAIL,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.0565,No
14,ONLINE PRIOR DAY DETAIL,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.12,No
14,PREV DAY DETAIL BAI 2 YEAR STORAGE,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.140769231,No
14,TM/OLC PRIOR DAY/DETAIL ITEM,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.055,No
14,TM/OLC PRIOR DAY/DETAIL ITEM,Previous Day Per Item,Account Services,Banking,Treasury Services,per service,0.07,No
14,PROGRAMMING ,Programming,Miscellaneous,Banking,Treasury Services,per service,139.74,No
14,RBC EXPRESS OPTION 2 MAINT FEE,RBC Express Option 2 Maintenance,Account Services,Banking,Treasury Services,per service,27.25,No
14,REAL TIME PAYMENT RECEIVED ,Real Time Payment Received,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,REAL TIME PAYMENT RECEIVED ,Real Time Payment Received,Disbursement/Payment Services,Banking,Treasury Services,per service,,No
14,REAL TIME PAYMENT SENT ,Real Time Payment Sent,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,REAL TIME PAYMENT SENT ,Real Time Payment Sent,Disbursement/Payment Services,Banking,Treasury Services,per service,,No
14,RECEIVABLES MAINT ONLINE,Receivables Maintenance Online,Account Services,Banking,Treasury Services,per service,50,No
14,RECEIVABLES MAIN REPORTS,Receivables Maintenance Report,Account Services,Banking,Treasury Services,per service,25,No
14,RECEIVABLES MAINT RETURNS,Receivables Maintenance Returns,Account Services,Banking,Treasury Services,per service,15,No
14,RECEIVABLES MANAGER MONTHLY BASE,Receivables Manager Monthly Base,Account Services,Banking,Treasury Services,per service,50,No
14,RECEIVING FILE PROCESS ,Receiving File Process,Account Services,Banking,Treasury Services,per service,0,No
14,RETURN ITEM REDEPOSIT,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,7,No
14,Return Item Redeposit                                       ,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,5,No
14,RETURN ITEM REDEPOSITED,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,0.25,No
14,RETURN ITEM REDEPOSITED,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,1.25,No
14,RETURN ITEM REDEPOSITED,Redeposited Returned Item,Depository Services,Banking,Treasury Services,per service,1.75,No
14,REGULAR CHECKS/DEBITS,Regular Checks/Debits,Depository Services,Banking,Treasury Services,per service,0.65,No
14,REJECTED ITEMS,Rejected Item,Account Reconciliation,Banking,Treasury Services,per service,5,No
14,REJECTED PAYMENT ,Rejected Payment,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,REJECTED PAYMENT ,Rejected Payment,Disbursement/Payment Services,Banking,Treasury Services,per service,,No
14,REMOTE DEPOSIT ACCOUNT MAINT ,Remote Deposit Account Maintenance,Account Services,Banking,Treasury Services,per service,50,No
14,REMOTE DEPOSIT ACCOUNT MAINT ,Remote Deposit Account Maintenance,Account Services,Banking,Treasury Services,per service,,No
14,REMOTE DEPOSIT CKC IMAGE PROC ,Remote Deposit Check Image Processing,Image services,Banking,Treasury Services,per service,,No
14,REMOTE DEPOSIT ITEM STORAGE ,Remote Deposited Item Storage,Depository Services,Banking,Treasury Services,per service,0.00100024,No
14,RETURN ALTERNATE ADDRESS,Return Alternate Address,Depository Services,Banking,Treasury Services,per service,0.5,No
14,RETURN FAX COPY,Return Fax Copy,Depository Services,Banking,Treasury Services,per service,2,No
14,RETURN DETAIL REPORTING,Return Item Detail,Depository Services,Banking,Treasury Services,per service,0.3,No
14,Return Item Trans Detail,Return Item Detail,Depository Services,Banking,Treasury Services,per service,0.1,No
14,Return Item Transmission,Return Item Detail,Depository Services,Banking,Treasury Services,per service,0,No
14,RETURN MULTIPLE LOCATIONS,Return Item Multiple Locations,Depository Services,Banking,Treasury Services,per service,0.5,No
14,RETURN MULTIPLE LOCATIONS,Return Item Multiple Locations,Depository Services,Banking,Treasury Services,per service,0.6,No
14,RETURN ITEM WITH MAKER NAME,Return Item with Maker Name,Depository Services,Banking,Treasury Services,per service,0.35,No
14,RETURN MAKER NAME,Return Item with Maker Name,Depository Services,Banking,Treasury Services,per service,0.4,No
14,CPR RETURNED CHECK,Returned Check,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,RET  ITEM  PROC     REGULAR,Returned Item,Account Services,Banking,Treasury Services,per service,13,No
14,RET ITEM OTHER SPECIAL INST ,Returned Item,Account Services,Banking,Treasury Services,per service,20,No
14,Return Item                                                 ,Returned Item,Account Services,Banking,Treasury Services,per service,10,No
14,RETURN ITEM CHARGEBACK,Returned Item,Account Services,Banking,Treasury Services,per service,3,No
14,RETURN ITEM CHARGEBACK,Returned Item,Account Services,Banking,Treasury Services,per service,3.07407,No
14,RETURN ITEM CHARGEBACK,Returned Item,Account Services,Banking,Treasury Services,per service,12,No
14,RETURNED  DEPOSITED  ITEM  FEE,Returned Item,Account Services,Banking,Treasury Services,per service,6,No
14,RETURNED  DEPOSITED  ITEM  FEE,Returned Item,Account Services,Banking,Treasury Services,per service,12,No
14,Returned Deposited Item,Returned Item,Account Services,Banking,Treasury Services,per service,10,No
14,RETURNS CHARGEBACK,Returned Item,Account Services,Banking,Treasury Services,per service,7,No
14,RETURNS CHARGEBACK ,Returned Item,Account Services,Banking,Treasury Services,per service,,No
14,Returned Item Image Copies,Returned Item -  Images,Image services,Banking,Treasury Services,per service,1.75,No
14,Returned Item Fax Notification,Returned Item - Fax Notice,Depository Services,Banking,Treasury Services,per service,3.85,No
14,RETURN DUPLICATE ADVICE,Returned Item Duplicate Advice,Depository Services,Banking,Treasury Services,per service,2,No
14,RETURN ITEM DUPLICATE ADVICE,Returned Item Duplicate Advice,Depository Services,Banking,Treasury Services,per service,2,No
14,TM/OLC RETURN   ITEM  REPORT,Returned Item Report,Account Services,Banking,Treasury Services,per service,1,No
14,TM/OLC RETURN ITEM REPORT,Returned Item Report,Account Services,Banking,Treasury Services,per service,1,No
14,RETURN ITEM SPECIAL INSTRUCTIONS,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,0.35,No
14,RETURN ITEM SPECIAL INSTRUCTIONS,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,0.5,No
14,RETURNED ITEM SPECIAL INSTRUCTIO,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,5.25,No
14,Returned Item Special Mail,Returned Item Special Instructions,Depository Services,Banking,Treasury Services,per service,2,No
14,RETURNED ITEMS DATA CAPTURE,Returned Items Data Capture,Depository Services,Banking,Treasury Services,per service,0.0093,No
14,RETURNED PAYMENT ,Returned Payment,Disbursement/Payment Services,Banking,Treasury Services,per service,,No
14,ROI  SPECIAL  HANDLING   MAINT,ROI Special Handling Maintenance,Account Services,Banking,Treasury Services,per service,0,No
14,RTP RECEIVED TRANSACTION,RTP Received Transaction,Disbursement/Payment Services,Banking,Treasury Services,per service,0.3,No
14,RTP RECEIVED TRANSACTION,RTP Received Transaction,Disbursement/Payment Services,Banking,Treasury Services,per service,0.3,No
14,SEPA PAYMENT STP ,Sepa Payment STP,Disbursement/Payment Services,Banking,Treasury Services,per service,0.40625,No
14,SEPA PAYMENT STP ,Sepa Payment STP,Disbursement/Payment Services,Banking,Treasury Services,per service,0.406315789,No
14,SEPA PAYMENT STP ,Sepa Payment STP,Disbursement/Payment Services,Banking,Treasury Services,per service,0.4075,No
14,SEPA RECEIPT STP ,Sepa Receipt STP,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,SEPA RECEIPT STP ,Sepa Receipt STP,Disbursement/Payment Services,Banking,Treasury Services,per service,0.1016,No
14,SEPA RECEIPT STP ,Sepa Receipt STP,Disbursement/Payment Services,Banking,Treasury Services,per service,0.11,No
14,SEPA RECEIPT STP ,Sepa Receipt STP,Disbursement/Payment Services,Banking,Treasury Services,per service,,No
14,SINGLE BRANCH SWEEP,Single Branch Sweep,Account Services,Banking,Treasury Services,per service,50,No
14,SINGLE BRANCH SWEEP,Single Branch Sweep,Account Services,Banking,Treasury Services,per service,50,No
14,SPECIAL HANDLING OTHER,Special Handling - Other,Lockbox,Banking,Treasury Services,per service,0.15,No
14,SPRINGING DACA MAINTENANCE FEE,Springing DACA Maintenance,Account Services,Banking,Treasury Services,per service,546.1538462,No
14,Standard Chng Order per Order,Standard Change Order Per Order,Cash Management Services,Banking,Treasury Services,per service,4.543070899,No
14,Standard Chng Order per Order,Standard Change Order Per Order,Cash Management Services,Banking,Treasury Services,per service,5,No
14,Standard Chng Order per Order,Standard Change Order Per Order,Cash Management Services,Banking,Treasury Services,per service,10,No
14,STANDARD CONFIRMATION,Standard Confirmation,Account Services,Banking,Treasury Services,per service,54.25,No
14,STATEMENTS:ADDITIONAL CUTOFF,Statements: Additional Cutoff,Account Services,Banking,Treasury Services,per service,20,No
14,STOP PAY AUTOMATED<=12 MONTHS ,Stop Pay Automated - 12 months,Account Services,Banking,Treasury Services,per service,13,No
14,STOP PAY AUTOMATED<=12 MONTHS ,Stop Pay Automated - 12 months,Account Services,Banking,Treasury Services,per service,14.97,No
14,ONLINE STOP PAYMENT BASE FEE,Stop Payment Base Fee,Disbursement/Payment Services,Banking,Treasury Services,per service,11,No
14,TM  ONLINE  STOP  PAYMENT,Stop Payments - Per Stop,Disbursement/Payment Services,Banking,Treasury Services,per service,15,No
14,STOP  PAYMENT  ORDER      DEPOSIT,Stop Payments Per Stop,Disbursement/Payment Services,Banking,Treasury Services,per service,35,No
14,Stop Payment Client Initiated,Stop Payments Per Stop,Disbursement/Payment Services,Banking,Treasury Services,per service,3.75,No
14,STOP   SERVICE/PER   MONTH,Stop Service Per Month,Account Services,Banking,Treasury Services,per service,25,No
14,STOP SERVICE/PER MONTH,Stop Service Per Month,Account Services,Banking,Treasury Services,per service,25,No
14,DEPOSITORY+ SUB ACCT MAINT,Sub Account Maintenance,Account Services,Banking,Treasury Services,per service,10.5,No
14,REGIONSONE SUB PER MONTH,Sub Account Maintenance,Account Services,Banking,Treasury Services,per service,10,No
14,REGIONSONE SUB PER MONTH,Sub Account Maintenance,Account Services,Banking,Treasury Services,per service,20,No
14,SUBACCOUNT MAINTENANCE,Sub Account Maintenance,Account Services,Banking,Treasury Services,per service,2,No
14,SUBACCOUNT MAINTENANCE,Sub Account Maintenance,Account Services,Banking,Treasury Services,per service,4.26686,No
14,SUBACCOUNT MAINTENANCE,Sub Account Maintenance,Account Services,Banking,Treasury Services,per service,5,No
14,SUB ACCT STATEMENT FEE,Sub Account Statement - Paper,Account Services,Banking,Treasury Services,per service,10,No
14,101102 TC CB ACCT TRANSFER PER ITEM,TC CB Account Transfer Per Item,Account Services,Banking,Treasury Services,per service,0,No
14,101102 TC CB ACCT TRANSFER PER TEM,TC CB Account Transfer Per Item,Account Services,Banking,Treasury Services,per service,0,No
14,400222 TC CB PRV DAY DETAIL PER ITEM,TC CB Previous Day Detail Per Account,Account Services,Banking,Treasury Services,per service,0,No
14,350551 TC CB WIRE TEMPLATE STORAGE PER ITEM,TC CB Wire Template Storage Per Item,Wire Services,Banking,Treasury Services,per service,0.5,No
14,350551 TC CB WIRE TEMPLATE STORAGE PER TEM,TC CB Wire Template Storage Per Item,Wire Services,Banking,Treasury Services,per service,0.5,No
14,Teller Line Cash Verification                               ,Teller Line Cash Verification,Cash Management Services,Banking,Treasury Services,per service,0.0011,No
14,TM WIRE TRANSFER SERVICE/MONTH,TM Wire Transfer  Service/Month,Wire Services,Banking,Treasury Services,per service,25,No
14,TM WIRE TRANSFER SERVICE/MONTH,TM Wire Transfer  Service/Month,Wire Services,Banking,Treasury Services,per service,35,No
14,TRANSMISSION PER ITEM DATA,Tranmssion Per Item,Account Services,Banking,Treasury Services,per service,0.03,No
14,Transaction Block Maintenance                               ,Transaction Block Maintenance,Account Services,Banking,Treasury Services,per service,12,No
14,TRANSACTIONS REPORTED 45 DAY,Transactions Reported 45 Day,Account Services,Banking,Treasury Services,per service,0.05,No
14,TRANSACTIONS REPORTED 45 DAY,Transactions Reported 45 Day,Account Services,Banking,Treasury Services,per service,0.14,No
14,TRANSACTIONS REPORTED 45 DAY,Transactions Reported 45 Day,Account Services,Banking,Treasury Services,per service,0.15,No
14,TRANSACTIONS REPORTED 45 DAY,Transactions Reported 45 Day,Account Services,Banking,Treasury Services,per service,0.15,No
14,Transactions Reported 45 Day                              ,Transactions Reported 45 Day,Account Services,Banking,Treasury Services,per service,0.1,No
14,TRANSMISSION IMPLEMENTATION FEE,Transmission Implementation Fee,Account Services,Banking,Treasury Services,per service,0,No
14,TRANSMISSION INPUT FILES,Transmission Input Files,ACH,Banking,Treasury Services,per service,20,No
14,TRANSMISSION MAINT DATA,Transmission Maintenance,Account Services,Banking,Treasury Services,per service,100,No
14,UNBILLABLE PAYMENT SERVICES ELECTRONIC ,Unbillable Payment Services Electronic,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,UNBILLABLE PAYMENT SERVICES MANUAL ,Unbillable Payment Services Manual,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,UNPROCESSABLE ITEM,Unprocessable Item,Lockbox,Banking,Treasury Services,per service,0.6,No
14,Urgent Domestic Receipt,Urgent Domestic Receipt,Wire Services,Banking,Treasury Services,per service,5,No
14,DAILY USE OF UNCOLL FUNDS ACCT LVL,Use of Uncollected Funds,Miscellaneous,Banking,Treasury Services,per service,1,No
14,USE  OF UNCOLLECTED  FUNDS,Use of Uncollected Funds,Miscellaneous,Banking,Treasury Services,per service,7.25,No
14,USE  OF UNCOLLECTED  FUNDS  RATE,Use of Uncollected Funds,Miscellaneous,Banking,Treasury Services,per service,7.25,No
14,UTILITY PAYMENT ,Utility Payment,Disbursement/Payment Services,Banking,Treasury Services,per service,0,No
14,UTILITY PAYMENT ,Utility Payment,Disbursement/Payment Services,Banking,Treasury Services,per service,0.25,No
14,Vault Per Item Charge,Vault Item Per Charge,Cash Management Services,Banking,Treasury Services,per service,0.12,No
14,Virtual Terminal Set Up,Virtual Terminal Set Up Fee,Account Services,Banking,Treasury Services,per service,0,No
14,Virtual Terminal User Fee,Virtual Terminal User Fee,Account Services,Banking,Treasury Services,per service,10,No
14,WEEKEND PROCESSING,Weekend Processing,Lockbox,Banking,Treasury Services,per service,50,No
14,WELLSTAX CEO PAYMENT PREMIUM,WellsTax CEO Payment Premium,Disbursement/Payment Services,Banking,Treasury Services,per service,6,No
14,WELLSTAX CEO SUBSCRIPTION,WellsTax CEO Subscription,Disbursement/Payment Services,Banking,Treasury Services,per service,6,No
14,WELLSTAX RECEIPT,WellsTax Receipt,Disbursement/Payment Services,Banking,Treasury Services,per service,2.5,No
14,OLC  WIRE  TRAN  EMAIL  ADVICE,Wire Advice - Email,Wire Services,Banking,Treasury Services,per service,1.5,No
14,OLC WIRE TRAN. EMAIL ADVICE,Wire Advice - Email,Wire Services,Banking,Treasury Services,per service,1.5,No
14,WIRE ADVICE U.S. MAIL,Wire Advice US Mail,Wire Services,Banking,Treasury Services,per service,5,No
14,WIRE BASE  VOICE,Wire Base Voice,Wire Services,Banking,Treasury Services,per service,3,No
14,350300 WIRE I NCOMING DOMESTIC PER ITEM,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,8,No
14,350300 WIRE INCOMING DOMESTIC PER I TEM,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,8,No
14,350300 WIRE INCOMING DOMESTIC PER ITEM,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,8,No
14,EFT Wire Payments Incoming ,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,2.5,No
14,EFT Wire Payments Incoming Book ,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,2.5,No
14,INCOMING DOMESTIC WIRE ,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,11,No
14,INCOMING WIRE TRANSFER,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,13.73170732,No
14,LOCAL WIRE TRANSFER,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,10,No
14,ONLINE PORTAL DOMESTIC WIRE TRANSFER,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,12.5,No
14,TM  DOMESTIC   REPETITIVE   WIRE,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,10,No
14,TM DOMESTIC REPETITIVE WIRE,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,10,No
14,WIRE IN XBDR CORRESP BANK USD FX,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,4.92308,No
14,WIRE IN XBDR USA ACCT USD OR FX,Wire Incoming Domestic,Wire Services,Banking,Treasury Services,per service,6,No
14,INCOMING FX INTL WIRE ,Wire Incoming International FX,Wire Services,Banking,Treasury Services,per service,10,No
14,INCOMING FX INTL WIRE CHG OUR ,Wire Incoming International FX,Wire Services,Banking,Treasury Services,per service,0,No
14,INCOMING INTL WIRE TRANSFER,Wire Incoming International USD,Wire Services,Banking,Treasury Services,per service,20,No
